codigo,valor_atual,min_52_semanas,max_52_semanas,valorizacao_12m,liquidez_media_diaria,dy,p/l,peg_ratio,p/vp,ev/ebitda,ev/ebit,p/ebitda,p/ebit,vpa,p/ativo,lpa,p/sr,p/cap_giro,p/ativo_circ_liq,div_liquida/pl,div_liquida/ebitda,div_liquida/ebit,pl/ativos,passivos/ativos,liq_corrente,m_bruta,m_ebitda,m_ebit,m_liquida,roe,roa,roic,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,patrimonio_liquido,ativos,ativo_circulante,divida_bruta,disponibilidade,divida_liquida,valor_de_mercado,valor_de_firma,segmento_de_listagem,free_float,setor_de_atuacao,subsetor_de_atuacao,segmento_de_atuacao
IGTA3,33.0,28.62,46.4,-0.086,70275318.31,0.009,17.05,0.36,1.71,14.85,20.93,11.29,15.91,19.24,0.83,1.94,8.02,4.03,-1.1,0.54,3.56,5.02,0.48,0.52,5.62,0.528,0.711,0.504,0.471,0.101,0.048,0.033,0.1,0.012,0.123,3398584000.0,7053990000.0,1760053000.0,3293849000.0,1454932000.0,1838917000.0,5828182074.0,7667099074.0,,0.485,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
INEP3,1.64,1.29,3.79,0.139,1275895.26,0.0,-0.97,0.02,-0.11,0.0,-10.75,0.0,-2.68,-14.71,0.19,-1.68,77.62,-0.13,-0.21,0.0,0.0,-8.11,-1.72,2.72,0.05,-0.755,0.0,-28.982,-80.308,-0.114,-0.196,0.082,0.0,-0.557,0.0,-2561836000.0,1486228000.0,123098000.0,854140000.0,488000.0,853652000.0,278429383.0,1132081383.0,,0.0,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
INEP4,1.56,1.23,3.88,0.2,1369240.61,0.0,-0.92,0.02,-0.11,0.0,-10.75,0.0,-2.56,-14.71,0.18,-1.68,74.26,-0.12,-0.2,0.0,0.0,-8.11,-1.72,2.72,0.05,-0.755,0.0,-28.982,-80.308,-0.114,-0.196,0.082,0.0,-0.557,0.0,-2561836000.0,1486228000.0,123098000.0,854140000.0,488000.0,853652000.0,278429383.0,1132081383.0,,0.0,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
IRBR3,3.14,3.14,7.29,-0.569,48731368.65,0.0,-4.26,-0.1,0.99,0.0,-2.65,0.0,-2.62,3.18,0.17,-0.74,0.49,-1.34,-0.46,0.0,0.0,0.0,0.17,0.83,0.84,-0.141,0.0,-0.185,-0.114,-0.231,-0.039,0.0,0.34,0.177,0.0,4025515000.0,23891983000.0,15315952000.0,0.0,4853350000.0,0.0,4019212352.0,4019212352.0,Novo Mercado,0.99,Financeiro e Outros,Previdência e Seguros,Seguradoras
ITSA3,10.2,9.08,11.71,-0.053,1388765.87,0.05,7.69,0.11,1.44,6.7,7.07,6.46,6.81,7.09,1.11,1.33,11.55,31.83,-1.23,0.07,0.3,0.32,0.77,0.18,1.59,0.345,1.788,1.696,1.503,0.188,0.145,0.169,0.1,0.038,0.058,62602000000.0,81007000000.0,7626000000.0,8186000000.0,3929000000.0,4257000000.0,89384184783.0,93641184783.0,Nível 1,0.662,Financeiro e Outros,Intermediários Financeiros,Bancos
ITSA4,10.09,8.79,11.12,0.022,255276278.0,0.05,7.59,0.11,1.42,6.7,7.07,6.38,6.73,7.09,1.1,1.33,11.41,31.42,-1.21,0.07,0.3,0.32,0.77,0.18,1.59,0.345,1.788,1.696,1.503,0.188,0.145,0.169,0.1,0.038,0.058,62602000000.0,81007000000.0,7626000000.0,8186000000.0,3929000000.0,4257000000.0,89384184783.0,93641184783.0,Nível 1,0.662,Financeiro e Outros,Intermediários Financeiros,Bancos
ITUB3,22.05,17.94,23.42,0.085,21593360.52,0.039,7.43,0.13,1.47,4.63,5.02,4.36,4.72,15.06,0.11,2.97,1.11,0.0,-0.11,0.0,0.0,0.0,0.07,0.92,0.0,0.683,0.254,0.235,0.149,0.198,0.014,0.0,0.1,0.06,0.025,147606000000.0,2043009000000.0,42222000000.0,0.0,0.0,0.0,229981722559.0,229981722559.0,Nível 1,0.527,Financeiro e Outros,Intermediários Financeiros,Bancos
ITUB4,25.2,19.9,26.95,0.113,860161120.78,0.034,8.48,0.15,1.67,4.63,5.02,4.97,5.39,15.06,0.12,2.97,1.26,0.0,-0.12,0.0,0.0,0.0,0.07,0.92,0.0,0.683,0.254,0.235,0.149,0.198,0.014,0.0,0.1,0.06,0.025,147606000000.0,2043009000000.0,42222000000.0,0.0,0.0,0.0,229981722559.0,229981722559.0,Nível 1,0.527,Financeiro e Outros,Intermediários Financeiros,Bancos
JBDU3,3.12,0.53,4.74,4.571,2292809.73,0.0,-4.14,-0.01,0.61,0.0,-3.71,0.0,-4.22,2.92,0.19,-0.43,0.0,-1.5,-0.19,0.11,0.0,-0.77,0.31,0.69,0.0,0.0,0.0,0.0,0.0,-0.148,-0.046,-0.131,0.0,0.0,0.0,58673000.0,190086000.0,67000.0,6552000.0,1000.0,6551000.0,25095843.0,31646843.0,,1.0,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas
JBDU4,1.36,0.29,3.31,3.533,2433527.0,0.0,-2.27,0.0,0.34,0.0,-3.71,0.0,-2.31,2.92,0.1,-0.43,0.0,-0.82,-0.1,0.11,0.0,-0.77,0.31,0.69,0.0,0.0,0.0,0.0,0.0,-0.148,-0.046,-0.131,0.0,0.0,0.0,58673000.0,190086000.0,67000.0,6552000.0,1000.0,6551000.0,25095843.0,31646843.0,,1.0,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas
JBSS3,34.74,22.66,38.19,0.533,255599464.3,0.087,4.57,0.01,1.77,3.92,5.14,2.27,2.97,19.61,0.42,7.6,0.25,2.99,-0.71,1.29,1.65,2.16,0.24,0.74,1.53,0.177,0.11,0.084,0.055,0.387,0.092,0.151,1.68,0.106,0.312,46554522000.0,196026833000.0,79367852000.0,84360267000.0,24479046000.0,59881221000.0,82301953982.0,142183174982.0,Novo Mercado,0.544,Consumo não Cíclico,Alimentos Processados,Carnes e Derivados
JFEN3,1.33,0.93,6.5,-0.578,1781819.83,0.0,-0.77,0.01,-0.28,0.0,-3.68,0.0,-0.71,-4.6,0.11,-1.69,0.0,-1.0,-0.72,0.0,0.0,-2.94,-0.39,1.46,0.88,1.812,0.0,18.23,16.773,-0.368,-0.143,-16.442,-0.01,-0.447,0.0,-483667000.0,1244553000.0,1054184000.0,588094000.0,18588000.0,569506000.0,142025150.0,711531150.0,,0.062,Consumo Cíclico,Construção Civil,Incorporações
JHSF3,6.31,4.58,7.69,-0.174,31296230.13,0.062,4.72,0.12,0.98,5.01,5.25,3.98,4.17,6.47,0.54,1.34,2.26,2.91,-0.75,0.25,1.0,1.05,0.55,0.44,2.87,0.709,0.568,0.542,0.479,0.207,0.114,0.151,0.24,0.132,0.534,4443132000.0,8041157000.0,2289229000.0,1930850000.0,839012000.0,1091838000.0,4371249129.0,5463087129.0,Novo Mercado,0.446,Consumo Cíclico,Construção Civil,Incorporações
JOPA3,27.0,27.0,38.98,-0.22,13392.8,0.032,17.3,-0.26,0.52,9.54,12.31,3.79,4.89,51.75,0.13,1.56,0.15,0.35,-0.44,0.79,5.74,7.4,0.25,0.67,2.12,0.194,0.04,0.031,0.009,0.03,0.007,0.025,0.86,0.082,-0.073,547682000.0,2190306000.0,1539547000.0,1067567000.0,634803000.0,432764000.0,286774691.0,719538691.0,,0.054,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos
JOPA4,35.0,34.11,73.93,-0.291,3500.0,0.027,22.43,-0.34,0.68,9.54,12.31,4.91,6.34,51.75,0.17,1.56,0.2,0.46,-0.57,0.79,5.74,7.4,0.25,0.67,2.12,0.194,0.04,0.031,0.009,0.03,0.007,0.025,0.86,0.082,-0.073,547682000.0,2190306000.0,1539547000.0,1067567000.0,634803000.0,432764000.0,286774691.0,719538691.0,,0.054,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos
JPSA3,29.37,21.43,36.68,0.222,8967958.41,0.034,23.67,0.3,2.25,14.32,20.95,8.03,11.76,1.51,0.55,0.14,5.45,2.74,-0.73,1.1,3.92,5.74,0.24,0.52,5.31,0.528,0.679,0.464,0.23,0.095,0.023,0.025,0.1,0.012,0.0,1762143000.0,7251827000.0,1785670000.0,3417694000.0,1479616000.0,1938078000.0,5131638453.0,7069716453.0,Nível 1,0.507,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
JSLG3,7.3,6.43,12.37,-0.238,2601992.3,0.033,8.48,1.16,1.56,0.0,17.7,0.0,7.79,4.7,0.34,0.86,4.12,2.26,-0.49,1.98,0.0,9.9,0.22,0.78,1.88,-0.476,0.0,0.529,0.487,0.184,0.04,0.04,0.08,-0.139,0.395,1345203000.0,6227533000.0,1979256000.0,3122613000.0,461654000.0,2660959000.0,2093811180.0,4754770180.0,Novo Mercado,0.221,Bens Industriais,Transporte,Transporte Rodoviário
KEPL3,40.97,30.06,45.92,0.339,8216810.61,0.041,13.67,0.41,1.81,6.0,7.44,8.6,10.66,22.64,0.93,3.0,1.18,3.44,-3.18,-0.55,-2.61,-3.23,0.52,0.48,1.62,0.228,0.137,0.11,0.086,0.132,0.068,0.117,0.79,-0.01,0.709,687143000.0,1333576000.0,942380000.0,62217000.0,438852000.0,-376635000.0,1244389155.0,867754155.0,,0.988,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
KLBN11,24.89,22.01,30.69,-0.106,123832783.61,0.015,8.45,-0.04,5.19,8.27,10.09,4.85,5.92,4.8,0.69,2.95,1.85,3.23,-1.05,3.7,3.46,4.22,0.13,0.84,2.6,0.423,0.381,0.312,0.219,0.614,0.081,0.098,0.37,0.16,0.0,5397998000.0,40836060000.0,14075288000.0,28902875000.0,8953219000.0,19949656000.0,27752390215.0,47702046215.0,Nível 2,0.743,Materiais Básicos,Madeira e Papel,Papel e Celulose
KLBN3,5.78,5.38,6.54,-0.037,522171.65,0.013,9.78,-0.05,6.01,8.27,10.09,5.62,6.86,0.96,0.79,0.59,2.14,3.74,-1.21,3.7,3.46,4.22,0.13,0.84,2.6,0.423,0.381,0.312,0.219,0.614,0.081,0.098,0.37,0.16,0.0,5397998000.0,40836060000.0,14075288000.0,28902875000.0,8953219000.0,19949656000.0,27752390215.0,47702046215.0,Nível 2,0.743,Materiais Básicos,Madeira e Papel,Papel e Celulose
KLBN4,4.79,4.12,6.04,-0.119,2820250.04,0.015,8.09,-0.04,4.96,8.27,10.09,4.64,5.67,0.96,0.66,0.59,1.77,3.09,-1.0,3.7,3.46,4.22,0.13,0.84,2.6,0.423,0.381,0.312,0.219,0.614,0.081,0.098,0.37,0.16,0.0,5397998000.0,40836060000.0,14075288000.0,28902875000.0,8953219000.0,19949656000.0,27752390215.0,47702046215.0,Nível 2,0.743,Materiais Básicos,Madeira e Papel,Papel e Celulose
LAME3,6.6,4.37,10.68,-0.176,19173026.13,0.0,21.15,-46.97,1.91,6.92,16.86,4.52,11.03,3.46,0.28,0.31,0.48,1.2,-0.66,1.01,2.41,5.87,0.15,0.63,1.72,0.329,0.106,0.043,0.023,0.09,0.013,0.029,0.59,0.035,0.186,6514645000.0,43736188000.0,24815317000.0,16521265000.0,9911191000.0,6610074000.0,12391135397.0,19001209397.0,,0.584,Consumo Cíclico,Comércio,Produtos Diversos
LAME4,6.57,4.64,12.0,-0.372,120311988.67,0.0,21.06,-46.75,1.9,6.92,16.86,4.5,10.98,3.46,0.28,0.31,0.48,1.19,-0.65,1.01,2.41,5.87,0.15,0.63,1.72,0.329,0.106,0.043,0.023,0.09,0.013,0.029,0.59,0.035,0.186,6514645000.0,43736188000.0,24815317000.0,16521265000.0,9911191000.0,6610074000.0,12391135397.0,19001209397.0,,0.584,Consumo Cíclico,Comércio,Produtos Diversos
LCAM3,26.0,19.73,29.56,-0.064,53207797.09,0.016,18.86,0.13,2.78,11.02,15.51,7.48,10.53,9.38,0.87,1.38,2.7,27.92,-1.09,1.31,3.53,4.96,0.31,0.69,1.19,0.367,0.361,0.256,0.143,0.147,0.046,0.076,0.32,0.512,1.069,4772963000.0,15189693000.0,3033760000.0,8053282000.0,1791234000.0,6262048000.0,13308361392.0,19570409392.0,Novo Mercado,0.638,Consumo Cíclico,Diversos,Aluguel de carros
LEVE3,32.2,16.58,42.6,0.702,10552177.0,0.029,7.73,0.02,2.41,5.18,5.94,5.25,6.02,13.4,1.42,4.18,1.2,5.06,-3.19,-0.03,-0.07,-0.08,0.59,0.41,2.03,0.291,0.229,0.2,0.156,0.312,0.184,0.288,1.18,-0.003,0.217,1719856000.0,2918553000.0,1616625000.0,239496000.0,294891000.0,-55395000.0,4149496890.0,4094101890.0,Novo Mercado,0.3,Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas
LIGT3,11.62,9.68,21.16,-0.451,18773456.78,0.038,5.71,-0.01,0.5,4.83,6.62,1.81,2.49,23.49,0.16,2.04,0.29,0.99,-0.23,0.82,3.01,4.13,0.32,0.68,2.05,0.211,0.158,0.115,0.05,0.087,0.028,0.069,0.56,0.037,0.822,8749760000.0,27144988000.0,8560115000.0,10689657000.0,3497254000.0,7192403000.0,4351446184.0,11543849184.0,Novo Mercado,1.0,Utilidade Pública,Energia Elétrica,Energia Elétrica
LINX3,37.4,36.5,38.39,0.001,105252650.44,0.015,-90.95,0.13,4.38,57.24,-159.3,59.1,-164.48,8.55,2.74,-0.41,7.88,11.96,-4.82,-0.14,-1.86,5.18,0.63,0.37,2.14,0.687,0.133,-0.048,-0.087,-0.048,-0.03,-0.022,0.35,0.143,0.0,1619007000.0,2580928000.0,1112445000.0,361814000.0,585024000.0,-223210000.0,7083895104.0,6860685104.0,,0.0,Tecnologia da Informação,Programas e Serviços,Programas e Serviços
LIPR3,67.95,55.0,74.7,-0.034,21520.95,0.03,31.23,-1.45,3.87,0.0,31.03,0.0,34.53,17.56,3.34,2.18,0.0,13.05,-5.21,-0.39,0.0,-3.5,0.86,0.14,3.51,0.0,0.0,0.0,0.0,0.124,0.107,0.106,0.0,0.0,0.37,206596000.0,239090000.0,85702000.0,0.0,81055000.0,-81055000.0,799424208.0,718369208.0,,0.163,Utilidade Pública,Energia Elétrica,Energia Elétrica
LLIS3,1.72,1.18,5.05,-0.63,650380.3,0.0,-0.06,0.0,0.88,0.0,-4.37,0.0,-0.29,1.94,0.06,-26.89,0.15,1.73,-0.07,12.24,0.0,-4.07,0.06,0.94,1.16,0.504,0.0,-0.507,-2.338,-13.861,-0.873,-0.245,0.37,-0.128,0.0,133566000.0,2120017000.0,496675000.0,1694145000.0,58862000.0,1635283000.0,120488951.0,1755771951.0,Novo Mercado,0.557,Consumo Cíclico,Comércio,Tecidos Vestuário e Calçados
LOGG3,28.07,22.01,33.89,-0.164,18806282.78,0.011,9.11,0.08,0.87,10.4,10.55,7.76,7.87,32.44,0.56,3.1,19.59,5.1,-0.7,0.3,2.63,2.67,0.64,0.35,2.2,0.986,2.524,2.488,2.151,0.096,0.061,0.07,0.03,0.088,0.79,3314120000.0,5163124000.0,1036159000.0,1341972000.0,364186000.0,977786000.0,2880888143.0,3858674143.0,Novo Mercado,0.579,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
LOGN3,22.6,13.82,24.27,0.355,17390281.0,0.0,11.41,-0.04,5.47,8.56,12.58,6.4,9.4,4.14,1.07,1.98,1.8,4.63,-1.85,1.84,2.15,3.16,0.2,0.8,2.23,0.215,0.281,0.191,0.158,0.479,0.094,0.118,0.6,0.047,0.0,437799000.0,2234789000.0,938462000.0,1360567000.0,556096000.0,804471000.0,2400477327.0,3204948327.0,Novo Mercado,0.956,Bens Industriais,Transporte,Transporte Hidroviário
LPSB3,3.02,1.99,4.89,-0.364,3949601.3,0.0,8.1,-0.02,2.05,4.32,5.53,6.17,7.9,1.49,1.03,0.38,2.03,4.54,-1.73,-0.59,-1.77,-2.27,0.5,0.51,2.25,0.837,0.329,0.257,0.25,0.253,0.127,0.214,0.51,-0.04,0.0,219415000.0,439000000.0,178404000.0,0.0,129303000.0,-129303000.0,444139439.0,314836439.0,Novo Mercado,0.743,Financeiro e Outros,Exploração de Imóveis,Intermediação Imobiliária
LREN3,26.63,21.69,43.92,-0.291,318569460.43,0.018,46.5,-0.85,2.78,14.28,29.22,15.46,31.63,9.61,1.36,0.57,2.7,3.74,-3.78,-0.25,-1.42,-2.9,0.49,0.51,2.31,0.576,0.175,0.085,0.058,0.06,0.029,0.06,0.5,0.042,-0.004,9497615000.0,19462761000.0,12473226000.0,3369300000.0,5790719000.0,-2421419000.0,26815707606.0,24394288606.0,Novo Mercado,0.989,Consumo Cíclico,Comércio,Tecidos Vestuário e Calçados
LUPA3,5.98,2.01,11.3,1.578,12255737.83,0.0,1.8,-0.01,1.31,-4.79,24.82,-2.82,14.6,4.57,0.34,3.32,2.14,1.03,-0.68,0.92,-1.97,10.22,0.26,0.74,2.96,0.273,-0.758,0.146,1.185,0.726,0.189,0.035,0.16,-0.273,0.0,133184000.0,512858000.0,254660000.0,138513000.0,16352000.0,122161000.0,174409051.0,296570051.0,Novo Mercado,1.0,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Equipamentos e Serviços
LUXM4,81.97,63.07,81.99,0.242,154391.14,0.02,27.96,0.95,4.16,6.46,11.16,12.06,20.82,19.69,2.67,2.93,3.47,21.88,-3.66,-0.09,-0.26,-0.46,0.64,0.36,1.83,0.303,0.287,0.166,0.124,0.149,0.096,0.14,0.77,0.07,0.125,102314000.0,159232000.0,42899000.0,19161000.0,28471000.0,-9310000.0,237549060.0,228239060.0,,0.303,Bens Industriais,Transporte,Transporte Hidroviário
LWSA3,9.98,7.67,34.99,-0.64,139086537.87,0.0,13930.96,-142.71,1.99,41.24,-56.17,57.15,-77.85,5.0,1.4,0.0,8.47,3.48,-3.07,-0.57,-16.49,22.46,0.7,0.3,3.82,0.456,0.148,-0.109,0.001,0.0,0.0,-0.031,0.17,0.0,0.0,2950561000.0,4202076000.0,2284688000.0,107759000.0,1803643000.0,-1695884000.0,5937888522.0,4242004522.0,Novo Mercado,0.71,Tecnologia da Informação,Programas e Serviços,Programas e Serviços
MAPT4,21.51,21.5,49.99,-0.527,3232.5,0.0,-114.92,99.98,-3.35,0.0,-156.75,0.0,-115.59,-6.42,25.57,-0.19,0.0,-4941.36,-25.57,0.0,0.0,0.0,-7.63,8.63,0.0,0.0,0.0,0.0,0.0,-0.029,-0.223,0.029,0.0,0.0,0.0,-5898000.0,773000.0,0.0,0.0,0.0,0.0,26804939.0,26804939.0,,0.039,Financeiro e Outros,Outros,Outros
MDIA3,23.2,22.62,33.67,-0.269,24324097.61,0.009,13.95,-0.45,1.14,11.28,18.98,11.25,18.94,20.34,0.74,1.66,1.07,2.44,-1.33,0.0,-0.05,-0.08,0.65,0.35,3.2,0.289,0.095,0.056,0.077,0.082,0.053,0.037,0.69,0.094,-0.014,6893863000.0,10588122000.0,4677796000.0,1848827000.0,1881747000.0,-32920000.0,7905480000.0,7872560000.0,Novo Mercado,0.245,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos
MDNE3,6.5,4.43,10.62,-0.363,2291085.65,0.0,7.23,-0.05,0.52,7.85,8.59,8.71,9.53,12.52,0.22,0.9,0.82,1.04,-0.4,-0.05,-0.83,-0.91,0.43,0.57,1.93,0.329,0.095,0.087,0.114,0.072,0.031,0.037,0.27,-0.081,0.158,1062902000.0,2462135000.0,1098011000.0,135274000.0,187881000.0,-52607000.0,548514563.0,495907563.0,Novo Mercado,0.671,Consumo Cíclico,Construção Civil,Incorporações
MEAL3,2.72,2.06,4.5,-0.263,3978213.87,0.0,-9.84,0.12,0.67,14.1,-42.71,11.63,-35.22,4.04,0.26,-0.27,0.47,2.18,-0.35,0.15,2.6,-7.88,0.39,0.61,1.81,0.307,0.04,-0.013,-0.048,-0.068,-0.026,-0.017,0.55,-0.065,0.0,1158051000.0,2976117000.0,789867000.0,708962000.0,536569000.0,172393000.0,761742950.0,934135950.0,Novo Mercado,0.925,Consumo Cíclico,Hoteis e Restaurantes,Restaurante e Similares
MERC4,10.45,10.01,13.66,-0.13,1045.0,0.05,66.95,-0.92,0.76,0.0,112.11,0.0,62.73,13.76,0.58,0.16,3.81,2.49,-0.95,0.0,0.0,0.0,0.76,0.24,2.45,0.788,0.0,0.061,0.057,0.011,0.009,0.0,0.15,-0.303,0.0,247902000.0,326138000.0,127928000.0,0.0,43715000.0,0.0,336317171.0,336317171.0,,0.14,Financeiro e Outros,Intermediários Financeiros,Soc Crédito e Financiamento
MGEL4,13.94,7.97,26.21,0.682,25070.47,0.0,0.38,0.0,-0.3,3.18,3.46,0.34,0.37,-46.97,0.14,36.38,0.1,0.37,-0.36,0.0,2.79,3.04,-0.46,1.46,2.44,0.164,0.288,0.265,0.258,-0.774,0.353,0.348,1.37,0.05,0.0,-271646000.0,595332000.0,371820000.0,747482000.0,91257000.0,656225000.0,91346966.0,747571966.0,,0.471,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço
MGLU3,6.98,5.74,26.22,-0.728,848566849.96,0.002,66.16,0.6,4.36,26.82,47.08,26.42,46.38,1.61,1.55,0.11,1.32,7.27,-4.44,0.02,0.14,0.24,0.36,0.64,1.49,0.239,0.05,0.029,0.02,0.066,0.024,0.058,1.18,0.266,0.0,10872539000.0,30549500000.0,19874006000.0,2352035000.0,2105413000.0,246622000.0,47917380621.0,48164002621.0,Novo Mercado,0.429,Consumo Cíclico,Comércio,Eletrodomésticos
MILS3,6.45,4.8,8.94,0.07,6402676.91,0.029,24.44,-0.05,1.49,6.04,14.02,6.36,14.76,4.31,1.12,0.26,2.43,4.02,-1.85,-0.1,-0.42,-0.97,0.75,0.25,3.38,0.508,0.383,0.165,0.1,0.061,0.046,0.056,0.46,-0.025,0.0,1088029000.0,1452758000.0,574581000.0,221279000.0,327750000.0,-106471000.0,1649183494.0,1542712494.0,Novo Mercado,0.452,Bens Industriais,Serviços,Serviços Diversos
MMXM3,14.0,14.0,37.2,-0.176,6294058.38,0.0,-2.17,0.03,-0.11,0.0,-719.57,0.0,-181.31,-129.88,0.71,-6.46,0.0,-0.1,-0.75,0.0,0.0,-538.27,-6.58,7.6,0.01,0.0,0.0,0.0,0.0,-0.05,-0.328,0.003,0.0,-0.07,0.0,-842661000.0,128006000.0,7224000.0,269958000.0,287000.0,269671000.0,90834562.0,360505562.0,Novo Mercado,0.426,Materiais Básicos,Mineração,Minerais Metálicos
MNDL3,37.98,20.53,68.96,0.55,41447.75,0.0,2.41,-0.01,-0.82,0.0,3.9,0.0,1.03,-46.53,0.08,15.79,0.14,-0.16,-0.12,0.0,0.0,2.87,-0.09,1.09,0.4,0.364,0.0,0.138,0.059,-0.339,0.032,0.52,0.55,0.049,0.0,-115403000.0,1221638000.0,405517000.0,268664000.0,5155000.0,263509000.0,94200275.0,357709275.0,,0.673,Consumo Cíclico,Tecidos Vestuário e Calçados,Acessórios
MNPR3,6.05,5.8,25.0,-0.164,52049.57,0.0,4.99,-0.03,-0.12,0.87,1.02,0.86,1.01,-50.84,0.17,1.21,0.14,-0.11,-0.31,0.0,0.01,0.01,-1.41,2.41,0.23,0.241,0.163,0.14,0.028,-0.024,0.034,-0.085,1.19,0.046,0.0,-360965000.0,256856000.0,117207000.0,646000.0,144000.0,502000.0,42955605.0,43457605.0,,0.477,Consumo não Cíclico,Alimentos Processados,Carnes e Derivados
MOAR3,411.0,183.77,411.0,1.117,1229013.91,0.122,8.14,-0.01,3.81,0.0,8.02,0.0,8.26,107.93,2.45,50.52,0.0,12.15,-3.48,-0.11,0.0,-0.23,0.64,0.36,3.15,3.645,0.0,-1104.989,-1121.188,0.468,0.301,0.311,0.0,0.947,0.452,1322226000.0,2055750000.0,606994000.0,408238000.0,550178000.0,-141940000.0,5035251831.0,4893311831.0,,0.022,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas
MOVI3,16.48,13.4,22.61,-0.158,34157749.78,0.023,8.23,0.0,1.88,6.99,8.7,3.56,4.44,8.77,0.3,2.0,1.31,0.84,-0.58,1.8,3.4,4.24,0.16,0.84,4.1,0.394,0.367,0.294,0.159,0.229,0.037,0.061,0.23,0.275,0.61,3178125000.0,19735813000.0,9415676000.0,13991270000.0,8274313000.0,5716957000.0,6017837648.0,11734794648.0,Novo Mercado,0.368,Consumo Cíclico,Diversos,Aluguel de carros
MRFG3,22.64,12.19,26.21,0.832,125981892.78,0.126,3.23,0.03,3.22,2.48,2.83,1.3,1.48,7.04,0.33,7.03,0.2,1.75,-0.73,2.95,1.19,1.36,0.1,0.86,1.54,0.187,0.152,0.133,0.061,0.999,0.103,0.242,1.69,0.281,0.0,4866932000.0,47109808000.0,25488857000.0,29967350000.0,15600801000.0,14366549000.0,15590391538.0,29956940538.0,Novo Mercado,0.504,Consumo não Cíclico,Alimentos Processados,Carnes e Derivados
MRVE3,13.12,10.01,19.6,-0.331,69593784.13,0.033,9.08,0.23,1.06,9.09,10.78,5.72,6.78,12.4,0.32,1.45,0.92,1.22,-0.63,0.62,3.36,3.99,0.3,0.68,2.17,0.272,0.161,0.136,0.101,0.117,0.036,0.068,0.35,0.069,0.051,5993849000.0,19667969000.0,9635458000.0,4952163000.0,1207325000.0,3744838000.0,6378672815.0,10123510815.0,Novo Mercado,0.61,Consumo Cíclico,Construção Civil,Incorporações
MSPA3,48.5,48.0,48.5,0.01,19400.0,0.0,-9.34,0.2,0.39,-16.32,-8.39,-13.75,-7.07,125.46,0.23,-5.19,2.36,25.35,-0.24,0.07,-2.65,-1.36,0.59,0.41,1.21,0.253,-0.172,-0.334,-0.253,-0.041,-0.024,-0.066,0.1,-0.022,0.0,803538000.0,1373023000.0,71414000.0,79374000.0,19473000.0,59901000.0,308706267.0,368607267.0,,0.118,Consumo Cíclico,Mídia,Jornais Livros e Revistas
MTIG4,35.44,32.0,89.8,-0.438,66628.0,0.0,-2.09,0.02,-0.23,21.43,4755.48,2.29,507.88,-154.92,0.1,-16.95,0.12,-0.25,-0.22,0.0,19.9,4416.9,-0.44,1.44,0.58,0.079,0.05,0.0,-0.055,-0.109,-0.048,-0.099,0.87,0.001,0.0,-37389351.0,85304399.0,46685275.0,74783365.0,398414.0,74384951.0,5702154.0,80087105.0,,0.179,Materiais Básicos,Embalagens,Embalagens
MTRE3,7.65,5.71,14.69,-0.479,3490107.91,0.074,22.9,1.78,0.82,11.21,12.38,17.23,19.03,9.34,0.54,0.33,1.45,1.07,-1.95,-0.28,-5.84,-6.45,0.66,0.34,3.33,0.347,0.084,0.076,0.063,0.036,0.024,0.029,0.37,0.0,0.0,987574000.0,1491102000.0,1076424000.0,94413000.0,368643000.0,-274230000.0,800715387.0,526485387.0,Novo Mercado,0.511,Consumo Cíclico,Construção Civil,Incorporações
MTSA4,40.0,27.74,53.86,0.327,119828.96,0.057,6.98,0.88,1.18,5.8,6.54,4.57,5.15,33.98,0.8,5.73,0.68,1.63,-3.72,-0.02,-0.07,-0.08,0.68,0.32,2.67,0.286,0.149,0.132,0.097,0.169,0.115,0.133,1.18,0.106,0.259,310469110.0,455897386.0,357760816.0,55146876.0,60924911.0,-5778035.0,469301057.0,463523022.0,,0.338,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Construção e Agrícolas
MULT3,21.1,16.44,27.74,-0.062,150375264.22,0.024,32.92,-0.55,1.97,22.07,30.71,18.95,26.38,10.76,1.17,0.64,11.1,12.92,-1.4,0.31,2.99,4.16,0.59,0.41,2.12,0.772,0.586,0.421,0.337,0.06,0.035,0.046,0.1,0.003,0.013,6462264000.0,10916974000.0,1861287000.0,3181314000.0,1177614000.0,2003700000.0,12802214246.0,14805914246.0,Nível 2,0.454,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
